word,frequency,relative_frequency,sts_category
etensibility,6,1.5414495791842648e-05,—
heuristic,6,1.5414495791842648e-05,—
heuristics,6,1.5414495791842648e-05,—
competitors,6,1.5414495791842648e-05,—
rises,6,1.5414495791842648e-05,—
speculator,6,1.5414495791842648e-05,—
counterparty,6,1.5414495791842648e-05,—
verifiability,6,1.5414495791842648e-05,—
efine,6,1.5414495791842648e-05,—
centuries,6,1.5414495791842648e-05,—
ounces,6,1.5414495791842648e-05,—
punish,6,1.5414495791842648e-05,—
twelve,6,1.5414495791842648e-05,—
riedman,6,1.5414495791842648e-05,—
descriptio,6,1.5414495791842648e-05,—
yellow,6,1.5414495791842648e-05,—
literals,6,1.5414495791842648e-05,—
cow,6,1.5414495791842648e-05,—
receiver,6,1.5414495791842648e-05,—
yte,6,1.5414495791842648e-05,—
szabo,6,1.5414495791842648e-05,—
agai,6,1.5414495791842648e-05,—
approimate,6,1.5414495791842648e-05,—
edited,6,1.5414495791842648e-05,—
othervalue,6,1.5414495791842648e-05,—
differing,6,1.5414495791842648e-05,—
metaphor,6,1.5414495791842648e-05,—
transmission,6,1.5414495791842648e-05,—
mount,6,1.5414495791842648e-05,—
ears,6,1.5414495791842648e-05,—
regime,6,1.5414495791842648e-05,—
objection,6,1.5414495791842648e-05,—
lending,6,1.5414495791842648e-05,—
clones,6,1.5414495791842648e-05,—
tightly,6,1.5414495791842648e-05,—
cleverly,6,1.5414495791842648e-05,—
sponsored,6,1.5414495791842648e-05,—
niche,6,1.5414495791842648e-05,—
loading,6,1.5414495791842648e-05,—
wrapper,6,1.5414495791842648e-05,—
outer,6,1.5414495791842648e-05,—
correspond,6,1.5414495791842648e-05,—
bugfies,6,1.5414495791842648e-05,—
replicating,6,1.5414495791842648e-05,—
deliberate,6,1.5414495791842648e-05,—
alternatively,6,1.5414495791842648e-05,—
enerally,6,1.5414495791842648e-05,—
charity,6,1.5414495791842648e-05,—
donors,6,1.5414495791842648e-05,—
hierarchical,6,1.5414495791842648e-05,—
plurality,6,1.5414495791842648e-05,—
autonomy,6,1.5414495791842648e-05,—
barely,6,1.5414495791842648e-05,—
unacceptable,6,1.5414495791842648e-05,—
holes,6,1.5414495791842648e-05,—
agile,6,1.5414495791842648e-05,—
campaign,6,1.5414495791842648e-05,—
arrange,6,1.5414495791842648e-05,—
payload,6,1.5414495791842648e-05,—
installation,6,1.5414495791842648e-05,—
adaptive,6,1.5414495791842648e-05,—
graphs,6,1.5414495791842648e-05,—
overtake,6,1.5414495791842648e-05,—
variability,6,1.5414495791842648e-05,—
capping,6,1.5414495791842648e-05,—
mandate,6,1.5414495791842648e-05,—
browse,6,1.5414495791842648e-05,—
istribution,6,1.5414495791842648e-05,—
sacrifices,6,1.5414495791842648e-05,—
submits,6,1.5414495791842648e-05,—
military,6,1.5414495791842648e-05,—
sacrifice,6,1.5414495791842648e-05,—
intending,6,1.5414495791842648e-05,—
treaps,6,1.5414495791842648e-05,—
kicking,6,1.5414495791842648e-05,—
lasts,6,1.5414495791842648e-05,—
angzhou,6,1.5414495791842648e-05,—
intuitively,6,1.5414495791842648e-05,—
adjusts,6,1.5414495791842648e-05,—
withdrawing,6,1.5414495791842648e-05,—
hypothesis,6,1.5414495791842648e-05,—
blocking,6,1.5414495791842648e-05,—
recall,6,1.5414495791842648e-05,—
manufacturing,6,1.5414495791842648e-05,—
wherever,6,1.5414495791842648e-05,—
ideological,6,1.5414495791842648e-05,—
quantify,6,1.5414495791842648e-05,—
hobbyists,6,1.5414495791842648e-05,—
invent,6,1.5414495791842648e-05,—
rig,6,1.5414495791842648e-05,—
debated,6,1.5414495791842648e-05,—
ependiture,6,1.5414495791842648e-05,—
credibly,6,1.5414495791842648e-05,—
prerequisite,6,1.5414495791842648e-05,—
disparity,6,1.5414495791842648e-05,—
ussian,6,1.5414495791842648e-05,—
lieu,6,1.5414495791842648e-05,—
decrypt,6,1.5414495791842648e-05,—
approimation,6,1.5414495791842648e-05,—
diligently,6,1.5414495791842648e-05,—
indicator,6,1.5414495791842648e-05,—
rue,6,1.5414495791842648e-05,—
mihai,6,1.5414495791842648e-05,—
sight,6,1.5414495791842648e-05,—
motivation,6,1.5414495791842648e-05,—
united,6,1.5414495791842648e-05,—
amongst,6,1.5414495791842648e-05,—
proudly,6,1.5414495791842648e-05,—
sparked,6,1.5414495791842648e-05,—
canvas,6,1.5414495791842648e-05,—
unfold,6,1.5414495791842648e-05,—
ects,6,1.5414495791842648e-05,—
trillions,6,1.5414495791842648e-05,—
dreaming,6,1.5414495791842648e-05,—
augmented,6,1.5414495791842648e-05,—
untested,6,1.5414495791842648e-05,—
dedicate,6,1.5414495791842648e-05,—
roduct,6,1.5414495791842648e-05,—
winter,6,1.5414495791842648e-05,—
poses,6,1.5414495791842648e-05,—
closing,6,1.5414495791842648e-05,—
ssembly,6,1.5414495791842648e-05,—
illio,6,1.5414495791842648e-05,—
remainder,6,1.5414495791842648e-05,—
ependitures,6,1.5414495791842648e-05,—
uphold,6,1.5414495791842648e-05,—
smallest,6,1.5414495791842648e-05,—
diagonal,6,1.5414495791842648e-05,—
tor,6,1.5414495791842648e-05,—
gigabyte,6,1.5414495791842648e-05,—
generalize,6,1.5414495791842648e-05,—
screw,6,1.5414495791842648e-05,—
healing,6,1.5414495791842648e-05,—
fly,6,1.5414495791842648e-05,—
digit,6,1.5414495791842648e-05,—
squares,6,1.5414495791842648e-05,—
disappears,6,1.5414495791842648e-05,—
aided,6,1.5414495791842648e-05,—
mber,6,1.5414495791842648e-05,—
managers,6,1.5414495791842648e-05,—
div,6,1.5414495791842648e-05,—
owning,6,1.5414495791842648e-05,—
economist,6,1.5414495791842648e-05,—
beliefs,6,1.5414495791842648e-05,—
vice,6,1.5414495791842648e-05,—
governing,6,1.5414495791842648e-05,—
fetches,6,1.5414495791842648e-05,—
switchover,6,1.5414495791842648e-05,—
president,6,1.5414495791842648e-05,—
charts,6,1.5414495791842648e-05,—
opposition,6,1.5414495791842648e-05,—
raditional,6,1.5414495791842648e-05,—
richer,6,1.5414495791842648e-05,—
afraid,6,1.5414495791842648e-05,—
worthless,6,1.5414495791842648e-05,—
bill,6,1.5414495791842648e-05,—
maimizing,6,1.5414495791842648e-05,—
unsigned,6,1.5414495791842648e-05,—
consisted,6,1.5414495791842648e-05,—
unintended,6,1.5414495791842648e-05,—
arriving,6,1.5414495791842648e-05,—
ternet,6,1.5414495791842648e-05,—
swing,6,1.5414495791842648e-05,—
dissemination,6,1.5414495791842648e-05,—
emergence,6,1.5414495791842648e-05,—
loosely,6,1.5414495791842648e-05,—
rabbit,6,1.5414495791842648e-05,—
anymore,6,1.5414495791842648e-05,—
paved,6,1.5414495791842648e-05,—
empowered,6,1.5414495791842648e-05,—
responded,6,1.5414495791842648e-05,—
succeeded,6,1.5414495791842648e-05,—
judged,6,1.5414495791842648e-05,—
descriptions,6,1.5414495791842648e-05,—
mappings,6,1.5414495791842648e-05,—
uploading,6,1.5414495791842648e-05,—
isting,6,1.5414495791842648e-05,—
dominance,6,1.5414495791842648e-05,—
stupid,6,1.5414495791842648e-05,—
proportion,6,1.5414495791842648e-05,—
eotic,6,1.5414495791842648e-05,—
delegations,6,1.5414495791842648e-05,—
bidder,6,1.5414495791842648e-05,—
wire,6,1.5414495791842648e-05,—
alf,6,1.5414495791842648e-05,—
reinforcing,6,1.5414495791842648e-05,—
geographically,6,1.5414495791842648e-05,—
modelling,6,1.5414495791842648e-05,—
enjoyed,6,1.5414495791842648e-05,—
arian,6,1.5414495791842648e-05,—
headed,6,1.5414495791842648e-05,—
ouis,6,1.5414495791842648e-05,—
ternally,6,1.5414495791842648e-05,—
maintainer,6,1.5414495791842648e-05,—
ðapps,6,1.5414495791842648e-05,—
olang,6,1.5414495791842648e-05,—
polish,6,1.5414495791842648e-05,—
arah,6,1.5414495791842648e-05,—
wifi,6,1.5414495791842648e-05,—
keynote,6,1.5414495791842648e-05,—
invitation,6,1.5414495791842648e-05,—
rewriting,6,1.5414495791842648e-05,—
presently,6,1.5414495791842648e-05,—
rovide,6,1.5414495791842648e-05,—
posed,6,1.5414495791842648e-05,—
occasionally,6,1.5414495791842648e-05,—
hallenges,6,1.5414495791842648e-05,—
blindly,6,1.5414495791842648e-05,—
outbo,6,1.5414495791842648e-05,—
logarithmically,6,1.5414495791842648e-05,—
ordering,6,1.5414495791842648e-05,—
multichain,6,1.5414495791842648e-05,—
duplicate,6,1.5414495791842648e-05,—
mitigated,6,1.5414495791842648e-05,—
protects,6,1.5414495791842648e-05,—
ibson,6,1.5414495791842648e-05,—
leaked,6,1.5414495791842648e-05,—
symbol,6,1.5414495791842648e-05,—
milliseconds,6,1.5414495791842648e-05,—
ucharest,6,1.5414495791842648e-05,—
shall,6,1.5414495791842648e-05,—
optimisations,6,1.5414495791842648e-05,—
ass,6,1.5414495791842648e-05,—
wikis,6,1.5414495791842648e-05,—
subdomain,6,1.5414495791842648e-05,—
guests,6,1.5414495791842648e-05,—
equipment,6,1.5414495791842648e-05,—
studio,6,1.5414495791842648e-05,—
interview,6,1.5414495791842648e-05,—
obert,6,1.5414495791842648e-05,—
ams,6,1.5414495791842648e-05,—
vary,6,1.5414495791842648e-05,—
attach,6,1.5414495791842648e-05,—
omething,6,1.5414495791842648e-05,—
implicit,6,1.5414495791842648e-05,—
inding,6,1.5414495791842648e-05,—
smartphones,6,1.5414495791842648e-05,—
weakly,6,1.5414495791842648e-05,—
north,6,1.5414495791842648e-05,—
enthusiastic,6,1.5414495791842648e-05,—
glad,6,1.5414495791842648e-05,—
stewardship,6,1.5414495791842648e-05,—
maimalists,6,1.5414495791842648e-05,—
ize,6,1.5414495791842648e-05,—
overlays,6,1.5414495791842648e-05,—
endeavor,6,1.5414495791842648e-05,—
formalization,6,1.5414495791842648e-05,—
hallam,6,1.5414495791842648e-05,—
attracted,6,1.5414495791842648e-05,—
procedures,6,1.5414495791842648e-05,—
presentatio,6,1.5414495791842648e-05,—
whichever,6,1.5414495791842648e-05,—
ecze,6,1.5414495791842648e-05,—
representatives,6,1.5414495791842648e-05,—
whiteboard,6,1.5414495791842648e-05,—
uestions,6,1.5414495791842648e-05,—
drew,6,1.5414495791842648e-05,—
bought,6,1.5414495791842648e-05,—
lethzero,6,1.5414495791842648e-05,—
iv,6,1.5414495791842648e-05,—
imitri,6,1.5414495791842648e-05,—
subsystem,6,1.5414495791842648e-05,—
codenamed,6,1.5414495791842648e-05,—
stemming,6,1.5414495791842648e-05,—
testers,6,1.5414495791842648e-05,—
warrant,6,1.5414495791842648e-05,—
parallelized,6,1.5414495791842648e-05,—
asic,6,1.5414495791842648e-05,—
surely,6,1.5414495791842648e-05,—
finalising,6,1.5414495791842648e-05,—
bag,6,1.5414495791842648e-05,—
obsolete,6,1.5414495791842648e-05,—
retrieved,6,1.5414495791842648e-05,—
tweaking,6,1.5414495791842648e-05,—
defecting,6,1.5414495791842648e-05,—
substance,6,1.5414495791842648e-05,—
paperclip,6,1.5414495791842648e-05,—
suffers,6,1.5414495791842648e-05,—
subjectivocracy,6,1.5414495791842648e-05,—
raises,6,1.5414495791842648e-05,—
isomorphic,6,1.5414495791842648e-05,—
refinements,6,1.5414495791842648e-05,—
arlier,6,1.5414495791842648e-05,—
onetheless,6,1.5414495791842648e-05,—
streets,6,1.5414495791842648e-05,—
conflicts,6,1.5414495791842648e-05,—
underwent,6,1.5414495791842648e-05,—
scaffolding,6,1.5414495791842648e-05,—
atmosphere,6,1.5414495791842648e-05,—
carbon,6,1.5414495791842648e-05,—
nutshell,6,1.5414495791842648e-05,—
alve,6,1.5414495791842648e-05,—
fficial,6,1.5414495791842648e-05,—
surpassed,6,1.5414495791842648e-05,—
ramping,6,1.5414495791842648e-05,—
ayments,6,1.5414495791842648e-05,—
nello,6,1.5414495791842648e-05,—
behaves,6,1.5414495791842648e-05,—
ancu,6,1.5414495791842648e-05,—
transact,6,1.5414495791842648e-05,—
uncovered,6,1.5414495791842648e-05,—
abstractions,6,1.5414495791842648e-05,—
cohesive,6,1.5414495791842648e-05,—
ishermen,6,1.5414495791842648e-05,—
belongs,6,1.5414495791842648e-05,—
iff,6,1.5414495791842648e-05,—
applicability,6,1.5414495791842648e-05,—
uggest,6,1.5414495791842648e-05,—
administrator,6,1.5414495791842648e-05,—
zone,6,1.5414495791842648e-05,—
evaluations,6,1.5414495791842648e-05,—
reserves,6,1.5414495791842648e-05,—
subsidiary,6,1.5414495791842648e-05,—
tiftung,6,1.5414495791842648e-05,—
satisfying,6,1.5414495791842648e-05,—
portable,6,1.5414495791842648e-05,—
marketplaces,6,1.5414495791842648e-05,—
accountable,6,1.5414495791842648e-05,—
ommon,6,1.5414495791842648e-05,—
polishing,6,1.5414495791842648e-05,—
corners,6,1.5414495791842648e-05,—
ector,6,1.5414495791842648e-05,—
embedding,6,1.5414495791842648e-05,—
accumulating,6,1.5414495791842648e-05,—
anonymously,6,1.5414495791842648e-05,—
instruments,6,1.5414495791842648e-05,—
loud,6,1.5414495791842648e-05,—
decentralizing,6,1.5414495791842648e-05,—
touching,6,1.5414495791842648e-05,—
bullet,6,1.5414495791842648e-05,—
mentor,6,1.5414495791842648e-05,—
middleware,6,1.5414495791842648e-05,—
abundance,6,1.5414495791842648e-05,—
crafted,6,1.5414495791842648e-05,—
synchronization,6,1.5414495791842648e-05,—
resiliency,6,1.5414495791842648e-05,—
folders,6,1.5414495791842648e-05,—
breakdown,6,1.5414495791842648e-05,—
evening,6,1.5414495791842648e-05,—
sprint,6,1.5414495791842648e-05,—
alumni,6,1.5414495791842648e-05,—
career,6,1.5414495791842648e-05,—
astern,6,1.5414495791842648e-05,—
ustralia,6,1.5414495791842648e-05,—
rotating,6,1.5414495791842648e-05,—
noticeable,6,1.5414495791842648e-05,—
modest,6,1.5414495791842648e-05,—
windows,6,1.5414495791842648e-05,—
occurrence,6,1.5414495791842648e-05,—
bettor,6,1.5414495791842648e-05,—
fixed,6,1.5414495791842648e-05,—
ounded,6,1.5414495791842648e-05,—
mall,6,1.5414495791842648e-05,—
ep,6,1.5414495791842648e-05,—
ossible,6,1.5414495791842648e-05,—
nffected,6,1.5414495791842648e-05,—
awk,6,1.5414495791842648e-05,—
foreign,6,1.5414495791842648e-05,—
unsafe,6,1.5414495791842648e-05,—
pioneering,6,1.5414495791842648e-05,—
pdated,6,1.5414495791842648e-05,—
standardize,6,1.5414495791842648e-05,—
ham,6,1.5414495791842648e-05,—
checklist,6,1.5414495791842648e-05,—
refunded,6,1.5414495791842648e-05,—
notifications,6,1.5414495791842648e-05,—
narrow,6,1.5414495791842648e-05,—
urbo,6,1.5414495791842648e-05,—
beneficiary,6,1.5414495791842648e-05,—
verifiers,6,1.5414495791842648e-05,—
runway,6,1.5414495791842648e-05,—
mise,6,1.5414495791842648e-05,—
roviding,6,1.5414495791842648e-05,—
martin,6,1.5414495791842648e-05,—
membrane,6,1.5414495791842648e-05,—
bjects,6,1.5414495791842648e-05,—
pink,6,1.5414495791842648e-05,—
ecap,6,1.5414495791842648e-05,—
handler,6,1.5414495791842648e-05,—
iterate,6,1.5414495791842648e-05,—
composable,6,1.5414495791842648e-05,—
nast,6,1.5414495791842648e-05,—
yield,6,1.5414495791842648e-05,defi_finance
welcomed,6,1.5414495791842648e-05,—
pecific,6,1.5414495791842648e-05,—
guaranteeing,6,1.5414495791842648e-05,—
disclosed,6,1.5414495791842648e-05,—
ming,6,1.5414495791842648e-05,—
jointly,6,1.5414495791842648e-05,—
yatt,6,1.5414495791842648e-05,—
trips,6,1.5414495791842648e-05,—
iao,6,1.5414495791842648e-05,—
periodic,6,1.5414495791842648e-05,—
clearing,6,1.5414495791842648e-05,—
protections,6,1.5414495791842648e-05,—
physically,6,1.5414495791842648e-05,—
auctio,6,1.5414495791842648e-05,—
bout,6,1.5414495791842648e-05,—
dao,6,1.5414495791842648e-05,gouvernance
rusted,6,1.5414495791842648e-05,—
nince,6,1.5414495791842648e-05,—
ney,6,1.5414495791842648e-05,—
aiden,6,1.5414495791842648e-05,—
decode,6,1.5414495791842648e-05,—
postmortem,6,1.5414495791842648e-05,—
plorer,6,1.5414495791842648e-05,—
messy,6,1.5414495791842648e-05,—
perimental,6,1.5414495791842648e-05,—
amd,6,1.5414495791842648e-05,—
tuning,6,1.5414495791842648e-05,—
notation,6,1.5414495791842648e-05,—
succinctness,6,1.5414495791842648e-05,—
inductive,6,1.5414495791842648e-05,—
hecking,6,1.5414495791842648e-05,—
olynomial,6,1.5414495791842648e-05,—
fulfill,6,1.5414495791842648e-05,—
hooked,6,1.5414495791842648e-05,—
ttack,6,1.5414495791842648e-05,—
igned,6,1.5414495791842648e-05,—
rake,6,1.5414495791842648e-05,—
aby,6,1.5414495791842648e-05,—
snarks,6,1.5414495791842648e-05,—
functionalities,6,1.5414495791842648e-05,—
italikuterin,6,1.5414495791842648e-05,—
transitioning,6,1.5414495791842648e-05,—
atabase,6,1.5414495791842648e-05,—
organizatio,6,1.5414495791842648e-05,—
enterprises,6,1.5414495791842648e-05,—
puppeth,6,1.5414495791842648e-05,—
compose,6,1.5414495791842648e-05,—
pss,6,1.5414495791842648e-05,—
drafts,6,1.5414495791842648e-05,—
esteth,6,1.5414495791842648e-05,—
dded,6,1.5414495791842648e-05,—
disable,6,1.5414495791842648e-05,—
sanctions,6,1.5414495791842648e-05,—
historically,6,1.5414495791842648e-05,—
punch,6,1.5414495791842648e-05,—
prioritized,6,1.5414495791842648e-05,—
racing,6,1.5414495791842648e-05,—
speeds,6,1.5414495791842648e-05,—
batches,6,1.5414495791842648e-05,—
violations,6,1.5414495791842648e-05,—
credits,6,1.5414495791842648e-05,—
tweet,6,1.5414495791842648e-05,—
booths,6,1.5414495791842648e-05,—
thinkers,6,1.5414495791842648e-05,—
hoi,6,1.5414495791842648e-05,—
ompiler,6,1.5414495791842648e-05,—
coder,6,1.5414495791842648e-05,—
purple,6,1.5414495791842648e-05,—
params,6,1.5414495791842648e-05,—
abige,6,1.5414495791842648e-05,—
buidl,6,1.5414495791842648e-05,—
ules,6,1.5414495791842648e-05,—
atrick,6,1.5414495791842648e-05,—
summits,6,1.5414495791842648e-05,—
esource,6,1.5414495791842648e-05,—
hare,6,1.5414495791842648e-05,—
admission,6,1.5414495791842648e-05,—
isit,6,1.5414495791842648e-05,—
timely,6,1.5414495791842648e-05,—
tarkare,6,1.5414495791842648e-05,—
ruelocks,6,1.5414495791842648e-05,—
therisc,6,1.5414495791842648e-05,—
rism,6,1.5414495791842648e-05,—
blazing,6,1.5414495791842648e-05,—
forkmon,6,1.5414495791842648e-05,—
eepey,6,1.5414495791842648e-05,—
perators,6,1.5414495791842648e-05,—
riginal,6,1.5414495791842648e-05,—
lloreevs,6,1.5414495791842648e-05,—
etersburg,6,1.5414495791842648e-05,—
pon,6,1.5414495791842648e-05,—
vestigation,6,1.5414495791842648e-05,—
oloch,6,1.5414495791842648e-05,—
proactively,6,1.5414495791842648e-05,—
hasper,6,1.5414495791842648e-05,—
easing,6,1.5414495791842648e-05,—
rowth,6,1.5414495791842648e-05,—
implementers,6,1.5414495791842648e-05,—
rometheus,6,1.5414495791842648e-05,—
oals,6,1.5414495791842648e-05,—
eneralized,6,1.5414495791842648e-05,—
heroes,6,1.5414495791842648e-05,—
eip,6,1.5414495791842648e-05,protocolaire
yperledger,6,1.5414495791842648e-05,—
reinvent,6,1.5414495791842648e-05,—
ardware,6,1.5414495791842648e-05,—
familiarize,6,1.5414495791842648e-05,—
filling,6,1.5414495791842648e-05,—
etensively,6,1.5414495791842648e-05,—
ovatio,6,1.5414495791842648e-05,—
talian,6,1.5414495791842648e-05,—
uctio,6,1.5414495791842648e-05,—
diversification,6,1.5414495791842648e-05,—
furthering,6,1.5414495791842648e-05,—
hovratovich,6,1.5414495791842648e-05,—
adventure,6,1.5414495791842648e-05,—
personas,6,1.5414495791842648e-05,—
granular,6,1.5414495791842648e-05,—
stretch,6,1.5414495791842648e-05,—
